date,user,location,text
2023-03-06 03:34:51+00:00,RMK00948903,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:34:51+00:00,reglamaria82,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:34:34+00:00,dollymad1812,America the Beautiful,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 03:33:36+00:00,hannahlawpharmd,"Athens, GA","RT @pharmacists: #COVID19 vaccine recommendations change frequently, &amp; it can be challenging to keep up. Build confidence in the current re…"
2023-03-06 03:32:26+00:00,nakaka_,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:32:05+00:00,TRUTHSEEKERS111,,RT @TRUTHSEEKERS111: How much power do drug companies have over Congressional members and media companies are they bought off by Big Pharma…
2023-03-06 03:32:01+00:00,TRUTHSEEKERS111,,RT @TRUTHSEEKERS111: How much power do drug companies have over Congressional members and media companies are they bought off by Big Pharma…
2023-03-06 03:31:42+00:00,LLHardacre,,"RT @IrfanDhalla: Important: ""Adults 65+ years, adult residents of long-term care homes, and adults 18+ who are immunocompromised may be off…"
2023-03-06 03:26:34+00:00,IlannaPhillips,,"RT @KorbelRenoKia: @DonaldJTrumpJr @realDonaldTrump #SundayThoughts 
𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫...
Trump and  #TrumpAdministration knew in the Fall of 2019 a…"
2023-03-06 03:25:50+00:00,MrsSmithSaysMrs,Free State of Florida,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:25:29+00:00,hmoose6,Northern Colorado,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:25:23+00:00,scottleigh211,"Fishers, IN",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:23:55+00:00,LincolnJA99,"San Diego, CA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:22:10+00:00,Hoyboy831,"Santa Cruz, CA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:21:01+00:00,TheGunnette,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:19:19+00:00,DoTheRi64781793,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:18:44+00:00,Vaccines_MDPI,"Basel, Switzerland","📢Open for Submissions: Special Issue ""#COVID19 Has Launched the #Vaccine Revolution""

Guest Editors: Dr. Zhongfeng… https://t.co/9UiOdLfz0D"
2023-03-06 03:16:50+00:00,scragsma70,,RT @LetsGoBrando45: #Trump won’t be impacted by the #VaccineTrump campaign just launched against him by the left. He strongly recommended p…
2023-03-06 03:13:19+00:00,KayRoss96,Global 🌍,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 03:12:28+00:00,danrisky,Australia (My Island Home),RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:12:18+00:00,realConnieBevan,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:11:23+00:00,BoergerGlenn,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:09:46+00:00,MikeWal57823152,"Iowa, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:09:39+00:00,DravenS17,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:08:06+00:00,Heavenforreal,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:07:14+00:00,JeanBear1,"AUSTIN, TEXAS","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 03:06:58+00:00,VMaya11156,,"RT @KnKsnksm0: Few weeks ago you were promoting “Indian” covid19 vaccines.  
Findings already there
But you Did NOT stop Promoting them and…"
2023-03-06 03:06:03+00:00,DieselLiko,,"RT @EpochOpinion: Opinion💭by Debbie Lerman

Revelations by investigator Sasha Latypova about #COVID19 genetic vaccines have shed light on t…"
2023-03-06 03:03:33+00:00,scattermemvar,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:02:25+00:00,AGENT_GATTACA,Planet Earth,"RT @EpochTimesChina: #HongKong received 8,104 reports of adverse events associated with the #COVID19 vaccination, including 120 deaths with…"
2023-03-06 03:02:14+00:00,Anneke_d_p,"Sydney, Australia ","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 02:58:29+00:00,ferrisfriends,"Ohio, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:57:29+00:00,Gregg02784748,"Minnesota, USA",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 02:57:28+00:00,DrizzleJammy,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:55:39+00:00,tdantolleson,"Houston, TX",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:55:13+00:00,UdsaneeNaikham,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:55:02+00:00,KopanoMashishi,South Africa / Cambodia ,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:55:00+00:00,c_toms7,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:54:21+00:00,sunfellow_covid,"Sedona, Arizona","@quantumRRevival Yes. Here's why:

Has Our Blood Supply Been Contaminated By Vaccinated Blood?… https://t.co/3Mk85nbZqy"
2023-03-06 02:54:10+00:00,sunfellow_covid,"Sedona, Arizona","Yes. Here's why:

Has Our Blood Supply Been Contaminated By Vaccinated Blood?
https://t.co/go8Q9NfP0U

Mystery Clot… https://t.co/zvhVj4eBeS"
2023-03-06 02:53:50+00:00,danrisky,Australia (My Island Home),"RT @AMPS_RedUnion: The fifth COVID booster shot became available this week.  But AMPS doctors are sceptical of the COVID-19 vaccine, and ur…"
2023-03-06 02:52:55+00:00,_TipoftheSpear_,"Gonzales, 1835",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:52:04+00:00,SherSteenwyk,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:48:43+00:00,HorseYinYang,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 02:45:43+00:00,VickiKell17,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:45:23+00:00,DonaldALibbyjr,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:45:03+00:00,Trumpet43572054,USA ,"RT @Assumed37: SHARE THIS! Something seriously doesn't add up in this picture!! #vaccine #COVID19 
https://t.co/BeJ1Dr5siA https://t.co/BCB…"
2023-03-06 02:44:36+00:00,ebolivera,"Illinois, USA","RT @DavidEpsteinMD: Great clinical update on TWiV…norovirus, RSV vaccine, and COVID19 information…😊👍

#norovirus #RSV #covid19 #virus #vacc…"
2023-03-06 02:44:06+00:00,hetipungava,,"RT @JayaramKalkur: No mention of #COVID19 #Vaccine yet!!
https://t.co/pwPfKtza3i"
2023-03-06 02:43:47+00:00,FredFis99749941,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:42:23+00:00,urilklin,"Las Vegas, NV",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 02:42:03+00:00,FreudenthalStan,,"RT @Assumed37: SHARE THIS! Something seriously doesn't add up in this picture!! #vaccine #COVID19 
https://t.co/BeJ1Dr5siA https://t.co/BCB…"
2023-03-06 02:41:54+00:00,Michell00836346,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:41:23+00:00,Pdoddie01,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:41:04+00:00,OwensMarian7,The United States,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:38:38+00:00,LKShoey,Florida Panhandle ,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:38:03+00:00,ella_henri3,"Marysville, WA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:35:03+00:00,LauraD_In_Indy,"Indianapolis, IN","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:34:55+00:00,JeannieBallar12,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:34:44+00:00,jerryreedjr,Sykesville,@TheMarcitect People have no idea the actual vaccine damage and I don't mean Just COVID19. Gut wrenching when you s… https://t.co/bWrScLHiL8
2023-03-06 02:34:07+00:00,Percey45Keith,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:32:19+00:00,Uniquelovely9,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:31:47+00:00,KennyMacAplin,Oregonistan ,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:31:37+00:00,spiderrx,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:29:28+00:00,ahi_hay_alguien,,"RT @vipintukur: Remdesivir for vaccine derived polio infection! 

➡️ In an immunocompromised 50-year-old man with moderate COVID19 who was…"
2023-03-06 02:29:01+00:00,gtsrikanth,Youngistan,"RT @moneycontrolcom: Are heart attacks in young people linked to COVID-19 vaccines or long COVID? 🫀

Here's what experts say 👇
https://t.co…"
2023-03-06 02:28:50+00:00,boxofficedeluxe,,@catameep @Imperfectv3gan @ccleighton Almost every country ended the entry requirement to be vaccinated against… https://t.co/MRbTqHkHO6
2023-03-06 02:26:34+00:00,moneycontrolcom,Mumbai,"Are heart attacks in young people linked to COVID-19 vaccines or long COVID? 🫀

Here's what experts say 👇… https://t.co/aL4874kCqb"
2023-03-06 02:24:50+00:00,kiranmartis9,"Mumbai, India","RT @KnKsnksm0: Few weeks ago you were promoting “Indian” covid19 vaccines.  
Findings already there
But you Did NOT stop Promoting them and…"
2023-03-06 02:22:12+00:00,Danny51345763,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:22:04+00:00,TMMMcB,"Southland, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:22:03+00:00,ericarose73,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:21:32+00:00,cwarren2000,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:20:55+00:00,JANIEW83557311,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 02:20:30+00:00,SORAB3738883,,"RT @ivanajpavlovic: #Putin decreed that #COVID19 vaccines be destroyed, and he banned all vaccine imports."
2023-03-06 02:20:29+00:00,Travelgirl808,,"34,576 Cases where Vaccine is COVID19 or COVID19-2 and Patient Died

https://t.co/G5cwmPOsl0"
2023-03-06 02:18:58+00:00,greeniac,Idaho,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:17:59+00:00,KatrynAVega,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:17:47+00:00,ivanajpavlovic,Novi Sad,"#Putin decreed that #COVID19 vaccines be destroyed, and he banned all vaccine imports. https://t.co/FQYSnVT4Er"
2023-03-06 02:14:30+00:00,GrennanBarrett3,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 02:13:29+00:00,sue_meadows11,Pacific Northwest,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:08:35+00:00,RouxAugusto,Ciudad Autónoma de Buenos Aire,"@BernieSpofforth And they also hid the deaths and adverse events of these clinical trials for the covid19 vaccine,… https://t.co/tKCnBTGh6d"
2023-03-06 02:07:48+00:00,MericleRhonda,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 02:05:10+00:00,ZaRdOz420WPN,"Appalachian Ohio, USA","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
